job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Applied Scientist,Entry-level,Full-time,On-site,2023.0,United States,281700.0,USD,281700.0,United States,Medium
Applied Scientist,Entry-level,Full-time,On-site,2023.0,United States,141100.0,USD,141100.0,United States,Medium
Data Specialist,Senior-level,Full-time,On-site,2023.0,United States,173100.0,USD,173100.0,United States,Medium
Data Specialist,Senior-level,Full-time,On-site,2023.0,United States,86900.0,USD,86900.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,258700.0,USD,258700.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,133800.0,USD,133800.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,225300.0,USD,225300.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,197400.0,USD,197400.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,157000.0,USD,157000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,208000.0,USD,208000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,134000.0,USD,134000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,65000.0,USD,65000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,110000.0,USD,110000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,73400.0,USD,73400.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,183414.0,USD,183414.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,97200.0,USD,97200.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,299000.0,USD,299000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,187000.0,USD,187000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,66000.0,USD,66000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,140000.0,USD,140000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,170200.0,USD,170200.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023.0,United States,83900.0,USD,83900.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,101570.0,USD,101570.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,177000.0,USD,177000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,118000.0,USD,118000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,234500.0,USD,234500.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,127000.0,USD,127000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,287500.0,USD,287500.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,168000.0,USD,168000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,155000.0,USD,155000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,153000.0,USD,153000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,136000.0,USD,136000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,254000.0,USD,254000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,214500.0,USD,214500.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,134500.0,USD,134500.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,136000.0,USD,136000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,104000.0,USD,104000.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023.0,United States,143000.0,USD,143000.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023.0,United States,117000.0,USD,117000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,370000.0,USD,370000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,200000.0,USD,200000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,275300.0,USD,275300.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,183500.0,USD,183500.0,United States,Medium
Applied Scientist,Senior-level,Full-time,Remote,2023.0,United States,230000.0,USD,230000.0,United States,Medium
Applied Scientist,Senior-level,Full-time,Remote,2023.0,United States,196000.0,USD,196000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,253000.0,USD,253000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,172040.0,USD,172040.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,234000.0,USD,234000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,178000.0,USD,178000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,164000.0,USD,164000.0,United States,Medium
Business Intelligence Specialist,Mid-level,Full-time,On-site,2023.0,United States,109238.0,USD,109238.0,United States,Medium
Business Intelligence Specialist,Mid-level,Full-time,On-site,2023.0,United States,68274.0,USD,68274.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2023.0,United States,80800.0,USD,80800.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2023.0,United States,53800.0,USD,53800.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,258900.0,USD,258900.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,176080.0,USD,176080.0,United States,Medium
Business Intelligence Analyst,Mid-level,Full-time,Remote,2023.0,United States,110000.0,USD,110000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,309000.0,USD,309000.0,United States,Medium
Data Quality Analyst,Mid-level,Full-time,Remote,2023.0,United States,65000.0,USD,65000.0,United States,Medium
Data Quality Analyst,Mid-level,Full-time,Remote,2023.0,United States,60000.0,USD,60000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,132100.0,USD,132100.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,68400.0,USD,68400.0,United States,Medium
Business Intelligence Engineer,Senior-level,Full-time,Remote,2023.0,United States,160000.0,USD,160000.0,United States,Medium
Business Intelligence Engineer,Senior-level,Full-time,Remote,2023.0,United States,140000.0,USD,140000.0,United States,Medium
Data Analyst,Mid-level,Full-time,,2023.0,United States,62500.0,USD,62500.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,142000.0,USD,142000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023.0,United States,128000.0,USD,128000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,155000.0,USD,155000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,139500.0,USD,139500.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,129000.0,USD,129000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,259000.0,USD,259000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,138750.0,USD,138750.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,155000.0,USD,155000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023.0,United States,130000.0,USD,130000.0,United States,Medium
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,215000.0,USD,215000.0,United States,Medium
Applied Scientist,Senior-level,Full-time,On-site,2023.0,United States,182750.0,USD,182750.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,207000.0,USD,207000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,141000.0,USD,141000.0,United States,Medium
Machine Learning Engineer,Entry-level,Full-time,Remote,2023.0,Uganda,36000.0,USD,36000.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2023.0,United States,300000.0,USD,300000.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,116700.0,USD,116700.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,93400.0,USD,93400.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2023.0,United States,80000.0,USD,80000.0,United States,Medium
Applied Scientist,,Full-time,On-site,2023.0,United States,179000.0,USD,179000.0,United States,Medium
Applied Scientist,Mid-level,Full-time,On-site,2023.0,United States,176490.0,USD,176490.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,195000.0,USD,195000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,143750.0,USD,143750.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023.0,United States,180000.0,USD,180000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,199000.0,USD,199000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,196760.0,USD,196760.0,United States,Medium
ML Engineer,Senior-level,Full-time,On-site,2023.0,United States,324000.0,USD,324000.0,United States,Medium
ML Engineer,Senior-level,Full-time,On-site,2023.0,United States,159000.0,USD,159000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,222000.0,USD,222000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,Italy,65000.0,EUR,70179.0,United States,Large
BI Developer,Mid-level,Full-time,On-site,2023.0,United States,110000.0,USD,110000.0,United States,Medium
BI Developer,Mid-level,Full-time,On-site,2023.0,United States,75000.0,USD,75000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023.0,United States,80000.0,USD,80000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,126500.0,USD,126500.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,78000.0,USD,78000.0,United States,Medium
Data Lead,Executive-level,Full-time,On-site,2023.0,United States,250000.0,USD,250000.0,United States,Medium
Data Lead,Executive-level,Full-time,On-site,2023.0,United States,222000.0,USD,222000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,120000.0,USD,120000.0,United States,Medium
Decision Scientist,Mid-level,Full-time,On-site,2023.0,United States,204500.0,USD,204500.0,United States,Medium
Decision Scientist,Mid-level,Full-time,On-site,2023.0,United States,142200.0,USD,142200.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,297000.0,USD,297000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,138000.0,USD,,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,,USD,147600.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023.0,United States,106300.0,USD,106300.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2023.0,United States,131250.0,USD,131250.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2023.0,United States,128100.0,USD,128100.0,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023.0,United States,174500.0,USD,174500.0,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023.0,United States,113000.0,USD,,United States,Medium
Financial Data Analyst,Entry-level,Full-time,Hybrid,2023.0,United States,56500.0,USD,56500.0,United States,Large
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,227000.0,USD,227000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023.0,United States,185000.0,USD,185000.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,230000.0,USD,230000.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023.0,United States,160000.0,USD,160000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,138300.0,USD,138300.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023.0,United States,110700.0,USD,110700.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2023.0,United States,130000.0,USD,130000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2023.0,United States,,USD,80000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,212175.0,USD,212175.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023.0,United States,156000.0,USD,156000.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2023.0,United States,111151.0,USD,111151.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2023.0,United States,66691.0,USD,66691.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,190000.0,USD,190000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,138700.0,USD,138700.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,95040.0,USD,95040.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023.0,United States,59400.0,USD,59400.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,197802.0,USD,197802.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023.0,United States,156453.0,USD,156453.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023.0,United States,308000.0,USD,308000.0,United States,Medium
